baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	id	Expected.1	Expected.2	Expected	Essentiality	Uncertainty
315.590248188987	-0.716516103140896	0.965482266991537	-0.742132846596526	0.458006850464942	0.833483681453587	PA2169	3	3	2.85	Unchanged	0.00922218536517494
131.144587573963	-1.1067871874066	1.54191587180746	-0.717799983542034	0.472880623526591	0.842951763830681	PA2170	1	1	1.43	Unchanged	0.0160964342344646
393.039605251599	-1.03968806492075	0.9820718465662	-1.05866802775785	0.289750993601754	0.710246945291644	PA2171	3	3	3.21	Unchanged	0.014456571549376
836.21111349209	-2.38902736964544	0.692540505159595	-3.4496572429289	0.000561298731126357	0.00620212824135452	PA2172	10	4	6.51	Unchanged	0.257691731118748
232.885328004994	-0.61704080934355	1.31027613189525	-0.470924253539619	0.637694827519936	0.907338399197375	PA2173	5	5	2.11	Unchanged	0.00821687540327254
132.2458581181	1.40481873934568	1.68794989587883	0.832263293345127	0.405260344839252	0.79861813885697	PA2173a	7	7	1.2	Unchanged	0
158.467896999342	-2.03226437271692	1.48481666460309	-1.36869717397748	0.171093954066859	0.564953173256872	PA2174	2	1	1.9	Unchanged	0.109773493927356
237.723792841964	-1.16451462741543	1.21474452379559	-0.958649826859713	0.337735182167741	0.752941244792694	PA2175	3	2	2.37	Unchanged	0.0177228813195707
373.107215107305	-1.48817719148938	0.960423159088877	-1.5495015685598	0.121261194741344	0.486109787459127	PA2176	2	4	3.81	Unchanged	0.0323939977661987
1487.86063579519	-0.498313536190502	0.498825626817689	-0.99897340754032	0.317807573516409	0.735235127226208	PA2177	23	22	12.27	Unchanged	0.00726234298876083
415.426034971749	-1.42269682892024	1.06202686513067	-1.33960531096846	0.180373696258655	0.57909830078344	PA2178	4	4	3.89	Unchanged	0.0284321858031746
817.984708054223	-0.869653178705953	0.746140938498298	-1.16553473189159	0.243802609809528	0.663605441852035	PA2179	13	9	6.37	Unchanged	0.0112514011699379
967.948116651136	-1.20577919825075	0.555133299183369	-2.17205345099009	0.029851631476376	0.196405642557966	PA2180	8	7	8.49	Unchanged	0.0190260419180878
728.649788379893	-1.46777636083801	0.837102053372013	-1.75340193579208	0.0795330389726987	0.381827150033585	PA2181	14	11	6.35	Unchanged	0.0310900655910427
181.571341817777	0.221072102014127	1.37697785028591	0.160548771331525	0.87244880588598	0.978969910864452	PA2182	3	3	1.77	Unchanged	0
215.894009403583	-2.62444503857291	1.53334019527459	-1.71158693071561	0.0869728184974977	0.402285403831034	PA2183	2	2	1.76	Unchanged	0.426326593872725
360.187030414791	-2.41174837637176	1.17724584089114	-2.04863614089827	0.040497707875977	0.243553463226157	PA2184	3	4	2.81	Unchanged	0.271455900907326
699.400098252965	-0.823762549705156	0.830218889396707	-0.992223328360738	0.321088595028977	0.738243116801783	PA2185	8	7	5.43	Unchanged	0.010571988559911
249.734356280232	0.556297029653708	1.29923945205583	0.428171288035828	0.668526418431607	0.920173785025717	PA2187	5	5	2.3	Unchanged	0
790.234422454445	-1.90271595631892	0.679024393372177	-2.80213196299124	0.00507661032442551	0.0450903395482068	PA2188	6	4	7.33	Unchanged	0.0806465219706433
387.655247286459	0.114672578688078	0.81503323690733	0.140696812713071	0.888109463135515	0.982433515735134	PA2189	4	6	3.73	Unchanged	0
238.473854053012	-3.87940191154204	1.44046616591657	-2.6931572593193	0.00707788757707108	0.0604442997777534	PA2190	1	1	2.18	Reduced	0.00808993686515835
822.254774237744	0.108457189896953	0.644378068895597	0.168312975149571	0.86633706678809	0.977857858063935	PA2191	11	10	7.29	Unchanged	0
354.880071159407	-1.79434642730066	1.3235014906737	-1.35575701270067	0.175176492838018	0.57217471473016	PA2192	2	2	2.55	Unchanged	0.0627371947046338
218.589379602347	-7.10712212469659	1.67274891591741	-4.24876803509911	2.14949352321437e-05	0.000297035469746422	PA2193	0	0	2.05	Reduced	4.85389506366118e-12
1025.90219359856	-0.860138034431535	0.66222409693896	-1.29886248236421	0.193991127084842	0.597531297973167	PA2194	18	15	9	Unchanged	0.0111049392554082
855.895341403913	-1.57739224865739	0.632601114424898	-2.49350216540704	0.0126489812762842	0.096761231768718	PA2195	11	9	7.76	Unchanged	0.0389475649173777
424.946799945845	-1.29018126114589	1.1455675182033	-1.12623764260477	0.260064944222442	0.679634760382345	PA2196	6	5	3.55	Unchanged	0.0221189775988656
762.510855899453	-0.718605812596018	0.686801998640799	-1.04630710746061	0.295419264982579	0.715889425083408	PA2197	14	13	6.23	Unchanged	0.0092456514446112
264.947198177626	-2.60803126370287	1.30693362542	-1.99553459561862	0.0459846048461663	0.264494440859581	PA2198	2	2	2.27	Unchanged	0.412912536092612
675.84017281697	-1.79308894500159	0.731331911320285	-2.45181280516599	0.0142138584739205	0.106250976968138	PA2199	5	4	5.42	Unchanged	0.062557472842321
1114.69115899814	-0.0208544521883707	0.535366150542179	-0.0389536248551591	0.968927362531176	0.995442604915482	PA2200	14	16	9.45	Unchanged	0.00517524484900012
623.277432748773	-1.22048802282824	0.778178917626976	-1.56838998742097	0.116790146373572	0.475769124842576	PA2201	6	6	5.34	Unchanged	0.019521743911147
503.001942770547	0.736988953424096	0.922523380444091	0.798883767118529	0.424357812350669	0.81105726642349	PA2202	11	12	4.22	Unchanged	0
531.546016315258	-0.194344550820851	0.871808219872253	-0.222921218670464	0.823596821776358	0.963769544660247	PA2203	11	11	4.29	Unchanged	0.00568420427763949
564.618284655643	-0.142902879576504	0.850296127786185	-0.168062484241299	0.86653412274116	0.977857858063935	PA2204	10	8	5.09	Unchanged	0.00550899609347633
426.761051410717	-0.00711939622396787	1.0256612762972	-0.00694127426714402	0.99446170890365	0.998765961566173	PA2205	9	6	3.27	Unchanged	0.00514431497468393
632.131117120491	-0.998253412813503	0.750248000296021	-1.33056457653953	0.183332324774718	0.581434657949891	PA2206	9	7	5.51	Unchanged	0.0135610084851371
1081.83435513244	-2.09892783668392	0.615907747731609	-3.40786074605212	0.000654742989564048	0.00712718832937564	PA2207	9	6	9.57	Unchanged	0.128925830832269
364.911517699608	-1.57896011499145	1.10269562612139	-1.43190929354211	0.152169782180561	0.536350327192117	PA2208	3	3	3.19	Unchanged	0.0390764220828642
753.313707362064	-2.52259265278941	0.625914362017108	-4.03025206940444	5.57170705289743e-05	0.000718260105962633	PA2209	3	5	6.9	Unchanged	0.34665252015915
917.167031322574	-1.56847387822531	0.612689695326452	-2.55998083563262	0.0104677935573108	0.0823377716393559	PA2210	10	8	8.13	Unchanged	0.0382242452511695
727.413929300207	-1.92986013708889	0.820709975025161	-2.35145203033475	0.018700300661991	0.13335390477903	PA2211	6	7	5.58	Unchanged	0.0859750784394834
749.593097757271	-1.02446745561187	0.644799802945861	-1.58881477775186	0.112102215931771	0.466135109956364	PA2212	9	8	6.62	Unchanged	0.0141179044445809
860.274472293213	-1.77970576148879	0.675595395396702	-2.63427751819382	0.00843165410290284	0.0688502664209178	PA2213	8	7	7.64	Unchanged	0.0606805402128248
1007.61198456226	0.812053240419093	0.550901396727353	1.4740446207672	0.14046957759268	0.513978368997133	PA2214	17	16	8.46	Unchanged	0
817.743210130294	-0.196882249905825	0.653033191520397	-0.301488886724797	0.763041723129199	0.950045964839553	PA2215	13	13	7.18	Unchanged	0.00569342419945318
629.30270843989	0.170866356275062	0.741652917571166	0.230385874884213	0.817791936183178	0.963769544660247	PA2216	21	17	5.81	Unchanged	0
1171.93854332491	-2.04252899896195	0.567948403039758	-3.59632844820054	0.000322740255671702	0.00371351339635476	PA2217	9	7	10.04	Unchanged	0.112518477565802
721.460282268985	-1.48060087742856	0.742146080383247	-1.99502620382226	0.0460400219979977	0.264494440859581	PA2218	6	6	6.45	Unchanged	0.0319020130149138
892.746014843735	-1.76605339067751	0.672277337726199	-2.62697147675796	0.0086148554984431	0.0701405413316222	PA2219	8	11	7.85	Unchanged	0.0588316825097324
676.657348188298	-0.706390491990043	0.858873693968346	-0.822461436356528	0.410814326014274	0.803591493352122	PA2220	7	7	5.64	Unchanged	0.00910994014045785
899.646429675188	0.803163952136612	0.703190951070255	1.14217048856246	0.25338316029081	0.673195383153163	PA2221	21	17	7.47	Unchanged	0
473.206737111618	0.812084082709255	0.795558222155392	1.02077266011919	0.307362160339375	0.726337249395732	PA2222	11	10	3.86	Unchanged	0
756.601837658567	0.836674243729684	0.734996447398981	1.13833780651665	0.254979453028423	0.674575094496574	PA2223	15	12	6.26	Unchanged	0
533.33252811702	-0.231816284386821	0.853173327650966	-0.271710655823101	0.785844507282676	0.954121191390008	PA2224	7	5	4.58	Unchanged	0.00582611584476389
329.963479658268	-1.31538756826572	1.22744452702378	-1.07164726332291	0.283878496152784	0.70382581682118	PA2225	5	5	2.49	Unchanged	0.0231695051843215
394.628010107283	-0.529017719319991	1.18925906654119	-0.444829671014049	0.656442850282809	0.914733941068798	PA2226	2	3	3.09	Unchanged	0.00748682981827042
720.803151289645	0.356869460632703	0.743928039601251	0.479709651519503	0.631433864075701	0.906770291139139	PA2227	10	10	6.36	Unchanged	0
936.639920330121	0.112975811598691	0.710982945826283	0.158900874151621	0.873746971973131	0.979447843582601	PA2228	15	14	7.26	Unchanged	0
421.525836800556	-0.77348903673312	0.78003069388665	-0.991613590074341	0.321386057288635	0.738243116801783	PA2229	8	8	4.55	Unchanged	0.00990074528602058
474.783988484886	0.928083894406617	0.795939845947929	1.1660226575305	0.243605284894822	0.663547666221282	PA2230	14	13	4.25	Unchanged	0
911.527908442805	0.0773438081601461	0.543884361894855	0.142206346751147	0.886917018758411	0.9821516956583	PA2231	14	10	8.76	Unchanged	0
1092.61451630443	-1.27290605543659	0.646837485953604	-1.96789160040717	0.0490805114754235	0.276090271117812	PA2232	15	13	9.28	Unchanged	0.0214346578722293
776.732638580022	-2.00057796699432	0.749105195761573	-2.6706235363385	0.00757105063628241	0.0633080795697549	PA2233	2	3	5.85	Unchanged	0.101735560452904
539.872767683147	-2.34399510945382	0.901113954334853	-2.6012194109057	0.00928930207171116	0.0743277632720682	PA2234	2	3	4.76	Unchanged	0.232095101967355
1413.42074967293	0.372708684897741	0.502364419980684	0.741909000864494	0.458142472008556	0.833483681453587	PA2235	20	20	12.6	Unchanged	0
893.661998124719	-2.55140676051278	0.632228376490927	-4.03557773644062	5.44681012590819e-05	0.000703788528797743	PA2236	5	6	7.53	Unchanged	0.368269548949992
863.142902714382	-0.447828921168564	0.641654636455428	-0.697928286846677	0.485222043269875	0.846554373110882	PA2237	15	13	8	Unchanged	0.00692345091073865
748.805213344187	-1.57853650588172	0.588155720124993	-2.68387512331982	0.00727742829626767	0.0615404707807442	PA2238	8	6	7.56	Unchanged	0.0390415567476268
742.505959042079	-0.505017948040866	0.63373794519996	-0.796887659743208	0.425516278393195	0.812015548671937	PA2239	15	13	6.58	Unchanged	0.00731012905197292
1018.12961175887	-0.426107217903628	0.617800472159146	-0.689716562395022	0.490372448288678	0.849226081143262	PA2240	12	14	8.68	Unchanged	0.00678843918787353
1012.6002199938	-1.82158499951888	0.575609834077262	-3.16461757891782	0.00155286904993907	0.0156099778684308	PA2241	14	12	9.3	Unchanged	0.0667773677183687
801.549513968893	-0.17640482215359	0.712619455803305	-0.247544212716921	0.804487079120041	0.960589310381541	PA2242	16	16	7.06	Unchanged	0.00562059877846521
1230.6439432269	-0.779399670268663	0.505613316116313	-1.54149355925857	0.123196709277068	0.489664845290535	PA2243	26	20	10.53	Unchanged	0.00997596926014288
727.872724728717	-2.83092708285338	0.675990252698395	-4.18782234145091	2.81643843806631e-05	0.000382554772233934	PA2244	7	5	6.08	Reduced	0.396066498627352
331.251538453284	-1.65861256852507	1.12372183417	-1.47599923583415	0.139944097374208	0.513824988077529	PA2246	2	1	3.01	Unchanged	0.0463474198068745
892.496636947397	-0.230944643810981	0.619917086171723	-0.372541181655714	0.709489956381149	0.932952410132118	PA2247	13	14	7.67	Unchanged	0.00582267160903183
795.525236269612	-1.63444694246855	0.685614003193685	-2.38391709453872	0.0171294608778844	0.124620099328088	PA2248	8	6	6.73	Unchanged	0.0439834463822965
1030.0469006842	-0.950167464807929	0.61262706140061	-1.55097207530406	0.120908376151128	0.485114370883021	PA2249	7	9	8.85	Unchanged	0.0126201492846771
961.317380153863	-0.973704887695727	0.615110550099426	-1.58297543025126	0.113427064574056	0.46860187137457	PA2250	12	13	8.21	Unchanged	0.0130681716435431
561.494405009113	0.424765106999245	0.72414789221206	0.586572317018988	0.557490979395036	0.876581294855108	PA2251	13	9	5.23	Unchanged	0
1078.01397420696	1.05652665226176	0.649980555876832	1.6254742433587	0.104061547628921	0.44578366057343	PA2252	21	23	9.26	Unchanged	0
645.472017766374	-0.4548151102867	0.779011555950647	-0.58383615340812	0.559330551956447	0.876581294855108	PA2253	12	9	5.82	Unchanged	0.0069682157238532
641.588220799745	-0.105702135223707	0.736492824741597	-0.143520930106539	0.88587878252643	0.981789744144238	PA2254	15	16	5.78	Unchanged	0.00539555822700533
581.516822941867	-0.395894861481231	0.738023632348034	-0.536425724230111	0.591664356771924	0.889396016796751	PA2255	5	5	5.24	Unchanged	0.00661076419032092
1017.62575772474	-1.1367817027313	0.484727867527059	-2.34519568377784	0.0190170957700496	0.134740720538685	PA2256	12	11	9.32	Unchanged	0.0169145505651717
489.916047263965	-2.57983069371858	0.900288945422137	-2.86555855965656	0.00416274273680661	0.0375726325790535	PA2257	6	3	4.15	Unchanged	0.390342702765957
656.215931596938	-0.292817307906155	0.712646989037237	-0.41088689408727	0.681155472926555	0.92381363972134	PA2258	14	11	5.81	Unchanged	0.00608503810035532
739.17140535309	-0.429007914527107	0.802466264935692	-0.534611775314301	0.592918339381452	0.889396016796751	PA2259	17	17	6.31	Unchanged	0.00680610927211167
646.708210910948	-1.51532746633912	0.847869564926272	-1.78721766769737	0.0739023148492374	0.365507985253466	PA2260	9	7	5.11	Unchanged	0.0342354443468289
743.090271693592	-1.35893286906067	0.681301152909344	-1.99461407522598	0.0460849872674331	0.264494440859581	PA2261	12	9	5.87	Unchanged	0.0251412954321975
891.960449629605	-0.11402357640157	0.586900802404872	-0.19428083235591	0.845955993252097	0.971362987382245	PA2262	22	17	8.27	Unchanged	0.00542000356070615
750.544470157796	-0.603324742116625	0.70653577060428	-0.853919599287405	0.393149539200676	0.788706694455534	PA2263	12	13	6.27	Unchanged	0.00809405124242701
550.182907333907	-1.30615209595344	0.865948692437605	-1.50834813581932	0.131465449511492	0.499782728783327	PA2264	5	6	4.37	Unchanged	0.0227772190569993
1356.67174207283	0.414845957469416	0.536335632331352	0.773481999818206	0.439237177539877	0.821394171161712	PA2265	27	22	11.01	Unchanged	0
857.870155431056	-0.566977003727198	0.631126310806075	-0.898357419140163	0.36899502982107	0.776981283787748	PA2266	17	15	8.19	Unchanged	0.00778517805707535
557.474684851846	-0.785232427238844	0.783361670140492	-1.0023881141619	0.316156180414262	0.734705064580171	PA2267	7	7	5.53	Unchanged	0.0100511387069864
773.189888656332	-0.640598729816882	0.66484410641905	-0.963532238056892	0.335280493884819	0.750628419565407	PA2268	19	14	6.74	Unchanged	0.00843627561129745
826.142861725093	-0.296337673992266	0.576267289695539	-0.514236499782646	0.607086651793206	0.895830833025004	PA2269	18	16	8.08	Unchanged	0.0061010967402696
394.429919315403	-2.51960056537443	0.948565555254501	-2.65622186196547	0.00790216069592874	0.0656245851310838	PA2270	4	5	3.79	Unchanged	0.344453908837331
430.715201613431	-2.90206811694032	1.04986464380863	-2.76423073589027	0.00570571768237446	0.049804297450068	PA2271	3	2	3.43	Reduced	0.336130759532847
1156.5097138285	-1.54820996857794	0.504741380738031	-3.06733314854065	0.00215977998132632	0.0208093680207721	PA2272	16	13	10.89	Unchanged	0.0366401049935112
333.334473845406	0.112758242220765	1.12502982094869	0.100226891875347	0.920164196875139	0.988311362082479	PA2273	8	6	2.9	Unchanged	0
283.607918952761	-0.752053080065059	1.20133827768705	-0.62601275097385	0.531306577850053	0.865829001744992	PA2274	7	7	2.33	Unchanged	0.00963574889679475
752.042808008252	-0.192731979560747	0.801521974893077	-0.240457511581585	0.809975597907124	0.96339002415469	PA2275	11	11	6.46	Unchanged	0.00567837440933749
614.154012039104	0.322074549269271	0.790877533862407	0.40723694311603	0.683833970668991	0.92381363972134	PA2276	18	22	5.49	Unchanged	0
254.194876596118	-0.103727241698239	1.26881658456295	-0.0817511710993032	0.934844585852232	0.990196511500387	PA2277	8	3	2.28	Unchanged	0.00538983393526116
1004.64220834703	-0.950799085879581	0.604588499716831	-1.57263839177375	0.115802572714575	0.472803905753277	PA2278	9	12	8.4	Unchanged	0.0126318703567674
342.250199767951	-1.25110401811536	1.20891837143214	-1.03489536405444	0.300717779913084	0.721406850131381	PA2279	5	5	2.73	Unchanged	0.0206101578769096
430.740952514364	0.496610687157664	0.839628842539143	0.59146454004111	0.554209207634472	0.8753836407559	PA2280	12	11	3.85	Unchanged	0
578.235454364442	-1.1380457337074	0.849132159073963	-1.34024571033621	0.180165475164519	0.57909830078344	PA2281	4	3	4.9	Unchanged	0.0169502798594566
347.770690762479	-1.50122864475317	1.14982838137955	-1.30561105384442	0.191684859352526	0.595699208557042	PA2282	5	5	2.9	Unchanged	0.0332636207541605
1131.05968961693	-0.968288391041068	0.588335081174927	-1.64581107267539	0.0998026619049729	0.435900779320829	PA2283	14	15	9.35	Unchanged	0.0129629969852163
507.844928638739	-0.0617263745911625	0.750248693243533	-0.0822745512881899	0.934428390927373	0.990196511500387	PA2284	11	11	4.17	Unchanged	0.00527494279900131
507.528412233097	-0.927084891092124	0.921877676273358	-1.0056484878122	0.314584690621477	0.733635737885681	PA2285	6	5	4.22	Unchanged	0.0122027896331216
1026.41037439946	-0.33367487638816	0.515103803366877	-0.647781814475369	0.517126079096676	0.862121538511548	PA2286	26	22	9.55	Unchanged	0.00627936286219777
477.820746867102	-1.57252951803943	0.789290300122928	-1.99233351505082	0.046334476757046	0.265469857057602	PA2287	6	6	4.13	Unchanged	0.0385511528381696
163.699206149527	-0.973656565745033	1.36139377019867	-0.715190995477336	0.474491032306883	0.842951763830681	PA2288	2	3	1.8	Unchanged	0.0130672277660332
1571.16645263421	0.171958321718535	0.467739237441405	0.367637153254813	0.713143807734497	0.933937013304608	PA2289	21	21	13.35	Unchanged	0
1840.53676625792	-1.32279290025802	0.477431927141033	-2.77064189690704	0.0055945917784753	0.0489878641734732	PA2290	26	24	15.4	Unchanged	0.0234903965476881
1003.03594988283	0.350053530889284	0.584328557027407	0.599069695771972	0.549126408993515	0.872405655616399	PA2291	40	36	8.47	Unchanged	0
217.753047337664	-0.993092097145401	1.58882087405726	-0.625049754419081	0.531938403688426	0.865829001744992	PA2292	2	2	1.59	Unchanged	0.0134551458953769
662.994772710547	-0.192657592159614	0.746832534035006	-0.257966255324629	0.796432950344921	0.957782267259329	PA2293	14	11	5.52	Unchanged	0.00567810601997998
607.064775598345	-1.3489081901641	0.984803834328151	-1.36972272359636	0.170773472517896	0.564749090529788	PA2294	9	8	4.9	Unchanged	0.0246688222712562
596.593086389901	0.140255375988327	0.906778643429515	0.1546743265345	0.877078070838537	0.980432811127209	PA2295	16	13	4.72	Unchanged	0
1009.11539597943	-0.450457279647336	0.600369296724304	-0.750300326990557	0.453073845728551	0.830631464721326	PA2296	19	13	8.94	Unchanged	0.00694021456550009
172.075757640283	0.336647418344986	1.45929105568666	0.230692442767409	0.817553744985859	0.963769544660247	PA2297	1	1	1.66	Unchanged	0
1361.35762128554	-1.0329639696895	0.561088271108896	-1.84100082443004	0.0656214378884251	0.338689330491788	PA2298	14	17	10.95	Unchanged	0.0143055291028292
496.589565695315	-1.2043709633097	0.865547755348181	-1.39145524422881	0.164087422354852	0.554065373985353	PA2299	8	8	4.65	Unchanged	0.0189794723452463
949.003619992685	-2.68859075311074	0.603677946427785	-4.45368390384353	8.44093432181023e-06	0.000122415529266045	PA2300	6	6	8.63	Unchanged	0.480337755266858
409.854645017588	-1.08540326855782	0.927985715608899	-1.16963359489389	0.242148451787956	0.662665714008417	PA2301	5	8	3.56	Unchanged	0.0155464903151145
4458.76270834876	-1.06661594637409	0.284090012351363	-3.7544999824031	0.000173687857294318	0.00208014554252055	PA2302	60	52	39.7	Unchanged	0.0150848976457387
764.808300766905	-1.79741363962955	0.678142425864945	-2.65049578241181	0.00803737308015581	0.0661154072132758	PA2303	7	8	6.44	Unchanged	0.0631780293268082
695.076737229003	-0.74706467588734	0.609310729036716	-1.22608160382865	0.220167967841935	0.630069585257829	PA2304	9	10	6.92	Unchanged	0.00957579624239113
2698.47982350203	-1.3486957911484	0.396262129198286	-3.40354450191106	0.000665175767603808	0.00722098216332477	PA2305	29	23	23.03	Unchanged	0.0246589352112637
404.445261529443	-1.58089919165727	0.972276721910437	-1.62597659290962	0.103954634856497	0.445721021683964	PA2306	2	3	3.5	Unchanged	0.0392364970962484
642.127485080834	-0.546524125010745	0.816724693988992	-0.669165667492491	0.503389804325703	0.855470802651766	PA2307	9	9	5.23	Unchanged	0.00762147003674019
593.67278833545	-2.38936511959794	0.871217093519811	-2.74255996280404	0.00609623183588423	0.0528814876854195	PA2308	4	4	5.04	Unchanged	0.257892154722744
681.628492647775	-0.869619451134686	0.639194725129696	-1.36049222083026	0.173674212948943	0.56949357948567	PA2309	12	10	6.23	Unchanged	0.01125087666632
596.451578395376	-1.16517019665608	0.917180604794591	-1.2703825076164	0.203948411092295	0.613276836594487	PA2310	9	11	5.13	Unchanged	0.0177426229323914
141.951607914681	-1.89066280610045	1.69389430292341	-1.11616338920171	0.264352202520442	0.685522662254413	PA2311	3	3	1.18	Unchanged	0.0783975033247988
381.494667538899	-0.655635463596479	0.983960752359435	-0.666322779668125	0.50520480830797	0.856464407143709	PA2312	7	6	3.33	Unchanged	0.00858211017267207
388.770064014135	0.180826283382367	1.00910374189082	0.179194938910385	0.857784637572738	0.972915389733605	PA2312a	9	7	3.14	Unchanged	0
997.741262949428	-1.45174084924736	0.659862315600319	-2.20006630917636	0.0278021907880701	0.18458107111966	PA2314	14	11	7.74	Unchanged	0.0301105076176339
836.410829083514	-2.78418704732818	0.693644183858397	-4.01385481507411	5.97350971816185e-05	0.000766508654848924	PA2315	7	4	7.45	Reduced	0.436592947184602
719.103767911881	-1.35415801675169	0.808455529295721	-1.67499382177688	0.0939354438556001	0.420519683948422	PA2316	4	3	5.67	Unchanged	0.0249148209904583
919.758836687834	-0.856895654288266	0.615191908751759	-1.39289161983117	0.163652566950293	0.553022539651809	PA2317	6	6	8.39	Unchanged	0.0110557162920126
241.102231980512	-0.783668493942168	1.19996481443401	-0.653076227332386	0.513707137240236	0.86153717653779	PA2318	3	2	2.38	Unchanged	0.0100308915751551
745.894278179371	0.410846492443545	0.659659491332971	0.622816010140852	0.533405436148231	0.866649466973258	PA2319	57	40	6.34	Unchanged	0
688.475399745082	-2.53141730135776	0.758124706051193	-3.33905132117779	0.0008406503178918	0.00888345658508431	PA2320	4	5	5.97	Unchanged	0.353188250451867
418.349080207869	-2.07842166463765	1.205798169336	-1.72368951744402	0.0847639084020855	0.397017070420997	PA2321	4	3	3.22	Unchanged	0.122692177247592
866.687012065991	-2.08343702962101	0.495313421319852	-4.20630037455742	2.59585167923721e-05	0.000353454718867287	PA2322	8	8	8.14	Unchanged	0.124187679103202
1084.36101955509	-1.29133290988084	0.545684791589567	-2.36644474939318	0.01795985473295	0.129709075409597	PA2323	10	10	9.91	Unchanged	0.0221656072260069
906.415619077918	-1.21780618860024	0.703939225696461	-1.72998768096119	0.083632476234755	0.393765131375856	PA2324	6	7	7.66	Unchanged	0.0194300848911829
893.756625856589	-3.20252371582309	0.627006362852029	-5.1076414938693	3.26204812224321e-07	5.62425572531655e-06	PA2325	6	4	7.63	Reduced	0.137552683070199
1022.56106253198	-1.29312989056313	0.597434755157078	-2.16447047882767	0.0304282598824574	0.198657654496372	PA2326	11	14	8.82	Unchanged	0.0222386225399854
544.169850356498	-0.403661242831069	0.908149195908982	-0.444487805142015	0.656689943687027	0.914733941068798	PA2327	9	7	4.7	Unchanged	0.00665534527876233
967.375647304341	-2.15556651594223	0.651167188972183	-3.31031193286109	0.000931920533813466	0.00979219896756074	PA2328	8	9	7.73	Unchanged	0.147862816529371
605.444714596144	-1.6630529867375	0.745034011729126	-2.23218398161149	0.025602805665443	0.172408736095347	PA2329	9	5	5.24	Unchanged	0.0467979280904034
747.327174049711	-2.42310552318053	0.689134738020624	-3.5161564052631	0.000437842970827942	0.00492595455462789	PA2330	7	3	6.59	Unchanged	0.278549917350643
387.733428655418	-0.0804463215970342	1.0077788293468	-0.0798253736379595	0.936376143470883	0.990196511500387	PA2331	13	9	3.55	Unchanged	0.00532455224608952
667.995189740286	-0.658910316631192	0.797285409998451	-0.82644221049081	0.408553287250232	0.801776012007817	PA2332	12	11	5.48	Unchanged	0.00861448849443114
1099.27873222465	-1.79140063142226	0.513145670546925	-3.49101772507003	0.000481184328877395	0.00539178174550948	PA2333	8	8	9.89	Unchanged	0.0623170941872263
726.191113082333	-1.51989593746059	0.737231275193588	-2.06162704785073	0.0392432568755793	0.238847756874428	PA2334	9	9	5.83	Unchanged	0.0345577758832475
1829.47252202409	0.0802058412555358	0.476780955368623	0.168223668232563	0.866407321717548	0.977857858063935	PA2335	26	33	14.57	Unchanged	0
956.780835298097	-0.497839438406201	0.645791300950942	-0.770898334606119	0.44076719435181	0.821983900774793	PA2336	18	18	8.15	Unchanged	0.00725898934084046
626.532316899784	-1.00479749859658	0.786950696398683	-1.27682395249769	0.201664407180704	0.609700914000727	PA2337	7	6	5.79	Unchanged	0.0136969945159732
903.692659183511	-0.699597708801913	0.641856448514681	-1.08995977281346	0.275730864589921	0.695938394437822	PA2338	14	12	8.08	Unchanged	0.00903597672940393
637.039588072456	-0.303806378685819	0.777788481237311	-0.390602825851216	0.69609083653902	0.926512874924905	PA2339	10	9	5.99	Unchanged	0.00613558640397971
619.370104735215	-0.500339302694106	0.850407960747625	-0.588352091923316	0.556295987338461	0.876581294855108	PA2340	8	7	5.16	Unchanged	0.00727671058906676
781.080070129412	-2.11491031169705	0.646831161676182	-3.26964815086602	0.00107681332606934	0.0111464189830486	PA2341	7	6	7.19	Unchanged	0.134007640363227
995.999116378783	-0.985798802119829	0.552463408151067	-1.78436940361174	0.0743636593740718	0.366704989416357	PA2342	11	11	9.19	Unchanged	0.0133076117275241
963.76761136442	-1.12846405724269	0.544822207379926	-2.0712519459688	0.0383352574493378	0.23460335025864	PA2343	16	13	9.06	Unchanged	0.0166820147030154
590.336707472419	-2.97152936258708	0.750195014992319	-3.96100920854226	7.46336541356974e-05	0.000942482584765756	PA2344	5	3	5.72	Reduced	0.281172370338262
796.326994684021	-1.88892321820282	0.606458235662647	-3.11467980336501	0.00184144686589122	0.0181504736215013	PA2345	8	9	7.67	Unchanged	0.0780786565106203
779.609614603885	-0.429440059491848	0.736443772946534	-0.583126744046793	0.55980798124941	0.876581294855108	PA2346	9	8	7.47	Unchanged	0.0068087511222561
842.959444782144	-2.26254943785081	0.556833700585283	-4.06324084816106	4.83960478838775e-05	0.000634159036859562	PA2347	8	10	8	Unchanged	0.191348827800793
1005.28468234459	-1.14710846170246	0.64163509987566	-1.78778944905719	0.0738099837637918	0.365375821849383	PA2348	18	12	8.79	Unchanged	0.0172095166952011
621.291392817043	-0.912347184724291	0.817706350797881	-1.11573938961592	0.264533704648004	0.685522662254413	PA2349	6	5	5.1	Unchanged	0.011947163300455
744.005394674607	-0.994486070810508	0.649200051342914	-1.53186382033296	0.125556043156074	0.493912296260755	PA2350	13	13	6.56	Unchanged	0.0134836176105763
513.832316838573	-1.17579072866133	0.949520221502005	-1.23829982978288	0.215604906900033	0.625693796834926	PA2351	4	4	4.36	Unchanged	0.0180666617752417
